ID,ACC
Os07g0580900|mRNA|AK120768|CDS+3'UTR,Os07g0580900
Os07g0580900|mRNA|AK121529|CDS+3'UTR,Os07g0580900
Os07g0581000|mRNA|AK064035|CDS+3'UTR,Os07g0581000
Os07g0581000|mRNA|AK102987|CDS+3'UTR,Os07g0581000
Os07g0581100|COMBINER_EST|Os07g0581100|8,Os07g0581100
Os07g0581300|mRNA|AK061656|CDS+3'UTR,Os07g0581300
Os07g0581300|mRNA|AK103439|CDS+3'UTR,Os07g0581300
Os07g0581400|mRNA|AK063137|UTR,Os07g0581400
Os07g0581700|mRNA|AK121889|CDS+3'UTR,Os07g0581700
Os07g0581700|mRNA|AY559047|CDS+3'UTR,Os07g0581700
Os07g0582100|COMBINER_EST|Os07g0582100|8,Os07g0582100
Os07g0582400|mRNA|AF416867|CDS+3'UTR,Os07g0582400
Os07g0582400|mRNA|AK059423|CDS+3'UTR,Os07g0582400
Os07g0582400|mRNA|AK102676|CDS+3'UTR,Os07g0582400
Os07g0582500|mRNA|AK119464|CDS+3'UTR,Os07g0582500
Os07g0582700|mRNA|AK110773|CDS+3'UTR,Os07g0582700
Os07g0582800|mRNA|AK069022|CDS+3'UTR,Os07g0582800
Os07g0582900|mRNA|AK071660|CDS+3'UTR,Os07g0582900
Os07g0583000|mRNA|AK121047|CDS+3'UTR,Os07g0583000
Os07g0583200|mRNA|AK071674|CDS+3'UTR,Os07g0583200
Os07g0583600|mRNA|AK061928|CDS+3'UTR,Os07g0583600
Os07g0583600|mRNA|AK073470|CDS+3'UTR,Os07g0583600
Os07g0583600|mRNA|AK098890|CDS+3'UTR,Os07g0583600
Os07g0583600|mRNA|AK122131|CDS+3'UTR,Os07g0583600
Os07g0583600|mRNA|AY062210|CDS+3'UTR,Os07g0583600
Os07g0583700|mRNA|AK070537|CDS+3'UTR,Os07g0583700
Os07g0583700|mRNA|AY324393|CDS,Os07g0583700
Os07g0583700|mRNA|AY341850|CDS+3'UTR,Os07g0583700
Os07g0584000|mRNA|AK073870|CDS+3'UTR,Os07g0584000
Os07g0584100|mRNA|AK072014|CDS+3'UTR,Os07g0584100
Os07g0584100|mRNA|AK072176|CDS+3'UTR,Os07g0584100
Os07g0584100|mRNA|AK105268|CDS+3'UTR,Os07g0584100
Os07g0584200|mRNA|AK102803|CDS+3'UTR,Os07g0584200
Os07g0584500|mRNA|AK067725|CDS+3'UTR,Os07g0584500
Os07g0584500|mRNA|AK121109|CDS+3'UTR,Os07g0584500
Os07g0584700|COMBINER|CI276250|6,Os07g0584700
Os07g0584900|mRNA|AK058404|CDS+3'UTR,Os07g0584900
Os07g0584900|mRNA|AK059561|CDS+3'UTR,Os07g0584900
Os07g0585000|mRNA|AK071269|CDS+3'UTR,Os07g0585000
Os07g0585100|mRNA|AK103268|CDS+3'UTR,Os07g0585100
Os07g0585200|COMBINER|CI454373|6,Os07g0585200
Os07g0585200|COMBINER|CI495589|x,Os07g0585200
Os07g0585500|mRNA|AK070285|CDS+3'UTR,Os07g0585500
Os07g0585600|COMBINER_EST|AU100734|6,Os07g0585600
Os07g0585800|mRNA|AK066419|CDS+3'UTR,Os07g0585800
Os07g0585800|mRNA|AK105064|CDS+3'UTR,Os07g0585800
Os07g0586000|mRNA|AK069212|CDS+3'UTR,Os07g0586000
Os07g0586100|mRNA|AK071404|CDS+3'UTR,Os07g0586100
Os07g0586200|mRNA|AK060131|CDS+3'UTR,Os07g0586200
Os07g0586200|mRNA|AK073754|CDS+3'UTR,Os07g0586200
Os07g0586200|mRNA|AK099293|CDS+3'UTR,Os07g0586200
Os07g0586500|mRNA|AK072668|CDS+3'UTR,Os07g0586500
Os07g0586500|mRNA|AK120683|CDS+3'UTR,Os07g0586500
Os07g0586600|COMBINER|CI454989|6,Os07g0586600
Os07g0586700|mRNA|AK102792|CDS+3'UTR,Os07g0586700
Os07g0586800|COMBINER_EST|CI164216|6,Os07g0586800
Os07g0586900|mRNA|AK120959|CDS+3'UTR,Os07g0586900
Os07g0587000|mRNA|AK107187|CDS+3'UTR,Os07g0587000
Os07g0587100|COMBINER_EST|CI556484|0,Os07g0587100
Os07g0587200|mRNA|AK108192|5'UTR+CDS,Os07g0587200
Os07g0587300|COMBINER|CI285201|6,Os07g0587300
Os07g0587400|mRNA|AK065768|CDS+3'UTR,Os07g0587400
Os07g0587400|mRNA|AK103740|CDS+3'UTR,Os07g0587400
Os07g0587500|COMBINER_EST|CI481622|0,Os07g0587500
Os07g0588000|mRNA|AK099482|CDS+3'UTR,Os07g0588000
Os07g0588200|mRNA|AK059131|CDS+3'UTR,Os07g0588200
Os07g0588200|mRNA|AK120511|CDS+3'UTR,Os07g0588200
Os07g0588300|COMBINER_EST|Os07g0588300|8,Os07g0588300
Os07g0588400|COMBINER_EST|Os07g0588400|8,Os07g0588400
Os07g0588500|COMBINER_EST|Os07g0588500|8,Os07g0588500
Os07g0588600|mRNA|AK108320|CDS+3'UTR,Os07g0588600
Os07g0588700|mRNA|AY395294|CDS+3'UTR,Os07g0588700
Os07g0588800|mRNA|AK070635|CDS+3'UTR,Os07g0588800
Os07g0588800|mRNA|AK103183|CDS+3'UTR,Os07g0588800
Os07g0588900|mRNA|AK067186|CDS+3'UTR,Os07g0588900
Os07g0589000|mRNA|AK069813|CDS+3'UTR,Os07g0589000
Os07g0589200|COMBINER_EST|CI092847|6,Os07g0589200
Os07g0589400|mRNA|AK058328|CDS+3'UTR,Os07g0589400
Os07g0589400|mRNA|AK072501|CDS+3'UTR,Os07g0589400
Os07g0589400|mRNA|AK104617|CDS+3'UTR,Os07g0589400
Os07g0589400|mRNA|AK104756|CDS+3'UTR,Os07g0589400
Os07g0589600|COMBINER_EST|Os07g0589600|8,Os07g0589600
Os07g0590000|mRNA|AK111301|CDS+3'UTR,Os07g0590000
Os07g0590100|mRNA|AK120003|CDS+3'UTR,Os07g0590100
Os07g0590500|COMBINER|CI355740|6,Os07g0590500
Os07g0590600|COMBINER_EST|CI319428|6,Os07g0590600
Os07g0590700|mRNA|AK062359|UTR,Os07g0590700
Os07g0590800|COMBINER_EST|Os07g0590800|8,Os07g0590800
Os07g0591100|COMBINER_EST|CI233295|6,Os07g0591100
Os07g0591300|COMBINER_EST|Os07g0591300|8,Os07g0591300
Os07g0591600|COMBINER|CI144545|6,Os07g0591600
Os07g0591700|mRNA|AK105325|CDS+3'UTR,Os07g0591700
Os07g0591800|mRNA|AK106703|UTR,Os07g0591800
Os07g0592000|mRNA|AK107438|CDS+3'UTR,Os07g0592000
Os07g0592100|mRNA|AK107947|CDS+3'UTR,Os07g0592100
Os07g0592200|mRNA|AK061647|CDS+3'UTR,Os07g0592200
Os07g0592200|mRNA|AK099740|CDS+3'UTR,Os07g0592200
Os07g0592200|mRNA|AK110717|CDS+3'UTR,Os07g0592200
Os07g0592300|mRNA|AK065016|CDS+3'UTR,Os07g0592300
Os07g0592600|mRNA|AK101193|CDS+3'UTR,Os07g0592600
Os07g0593000|mRNA|AK063147|CDS+3'UTR,Os07g0593000
Os07g0593200|mRNA|AK063361|CDS+3'UTR,Os07g0593200
Os07g0593200|mRNA|AK121652|CDS+3'UTR,Os07g0593200
Os07g0593400|COMBINER_EST|AU166973|7,Os07g0593400
Os07g0593600|COMBINER|CI330756|6,Os07g0593600
Os07g0594400|COMBINER|CI448345|0,Os07g0594400
Os07g0594400|COMBINER|CI448345|x,Os07g0594400
Os07g0594500|COMBINER|CI135577|6,Os07g0594500
Os07g0595700|mRNA|AK108488|CDS+3'UTR,Os07g0595700
Os07g0595800|mRNA|AK066349|CDS+3'UTR,Os07g0595800
Os07g0595900|COMBINER|CI536697|6,Os07g0595900
Os07g0596000|mRNA|AK065600|CDS+3'UTR,Os07g0596000
Os07g0596000|mRNA|AK103165|CDS+3'UTR,Os07g0596000
Os07g0596200|mRNA|AK107527|CDS+3'UTR,Os07g0596200
Os07g0596300|mRNA|AK120222|CDS+3'UTR,Os07g0596300
Os07g0596500|COMBINER|CI330756|6,Os07g0596500
Os07g0596600|mRNA|AK067238|CDS+3'UTR,Os07g0596600
Os07g0596600|mRNA|AK105621|CDS+3'UTR,Os07g0596600
Os07g0596600|mRNA|AK122094|CDS+3'UTR,Os07g0596600
Os07g0596900|mRNA|AY341847|CDS+3'UTR,Os07g0596900
Os07g0597000|mRNA|AF094773|CDS+3'UTR,Os07g0597000
Os07g0597000|mRNA|AK062134|CDS+3'UTR,Os07g0597000
Os07g0597000|mRNA|AK103429|CDS+3'UTR,Os07g0597000
Os07g0597100|mRNA|AK105587|CDS+3'UTR,Os07g0597100
Os07g0597200|mRNA|AK119897|CDS+3'UTR,Os07g0597200
Os07g0597200|mRNA|AK120815|CDS+3'UTR,Os07g0597200
Os07g0597300|COMBINER_EST|CB654316|7,Os07g0597300
Os07g0597500|COMBINER|CI429145|x,Os07g0597500
Os07g0598000|mRNA|AK070781|CDS+3'UTR,Os07g0598000
Os07g0598000|mRNA|AK106089|CDS+3'UTR,Os07g0598000
Os07g0598100|mRNA|AK068136|CDS+3'UTR,Os07g0598100
Os07g0598200|mRNA|AK066942|CDS+3'UTR,Os07g0598200
Os07g0598300|mRNA|AK073674|CDS+3'UTR,Os07g0598300
Os07g0598300|mRNA|AK101648|CDS+3'UTR,Os07g0598300
Os07g0598300|mRNA|AK122151|CDS+3'UTR,Os07g0598300
Os07g0598400|mRNA|AK072279|CDS+3'UTR,Os07g0598400
Os07g0598500|mRNA|AK073214|CDS+3'UTR,Os07g0598500
Os07g0598700|COMBINER_EST|Os07g0598700|8,Os07g0598700
Os07g0598900|mRNA|AK102627|CDS+3'UTR,Os07g0598900
Os07g0598900|mRNA|AK106521|CDS+3'UTR,Os07g0598900
Os07g0599000|mRNA|AK069667|CDS+3'UTR,Os07g0599000
Os07g0599100|COMBINER_EST|Os07g0599100|8,Os07g0599100
Os07g0599300|mRNA|AK107490|CDS+3'UTR,Os07g0599300
Os07g0599400|COMBINER_EST|Os07g0599400|8,Os07g0599400
Os07g0599500|mRNA|AK068696|CDS+3'UTR,Os07g0599500
Os07g0599500|mRNA|AK106010|CDS+3'UTR,Os07g0599500
Os07g0599600|mRNA|AK070771|CDS+3'UTR,Os07g0599600
Os07g0599600|mRNA|AK105918|CDS+3'UTR,Os07g0599600
Os07g0599600|mRNA|AK106214|CDS+3'UTR,Os07g0599600
Os07g0599700|mRNA|AK065663|CDS+3'UTR,Os07g0599700
Os07g0599900|mRNA|AK062673|CDS+3'UTR,Os07g0599900
Os07g0600000|mRNA|AK105907|CDS+3'UTR,Os07g0600000
Os07g0600100|COMBINER|CI150190|6,Os07g0600100
Os07g0600200|mRNA|AK062681|CDS+3'UTR,Os07g0600200
Os07g0600200|mRNA|AK105814|CDS+3'UTR,Os07g0600200
Os07g0600300|COMBINER_EST|CI137693|6,Os07g0600300
Os07g0600400|mRNA|AK099418|CDS+3'UTR,Os07g0600400
Os07g0600700|mRNA|AK111913|CDS+3'UTR,Os07g0600700
Os07g0600700|mRNA|AK111970|CDS+3'UTR,Os07g0600700
Os07g0600700|mRNA|AK112017|CDS+3'UTR,Os07g0600700
Os07g0601000|mRNA|AK067272|CDS+3'UTR,Os07g0601000
Os07g0601100|mRNA|AK062499|CDS+3'UTR,Os07g0601100
Os07g0601600|COMBINER_EST|AU174425|6,Os07g0601600
Os07g0601900|mRNA|AK105572|CDS+3'UTR,Os07g0601900
Os07g0602000|mRNA|AK071832|CDS+3'UTR,Os07g0602000
Os07g0602100|mRNA|AK062687|CDS+3'UTR,Os07g0602100
Os07g0602200|mRNA|AK111892|CDS+3'UTR,Os07g0602200
Os07g0602600|mRNA|AK065696|CDS+3'UTR,Os07g0602600
Os07g0602700|mRNA|AK100000|CDS+3'UTR,Os07g0602700
Os07g0602800|COMBINER_EST|Os07g0602800|8,Os07g0602800
Os07g0602900|COMBINER_EST|CI364854|1,Os07g0602900
Os07g0603100|mRNA|AK101352|CDS+3'UTR,Os07g0603100
Os07g0603200|mRNA|AK112078|CDS+3'UTR,Os07g0603200
Os07g0603300|mRNA|AK066770|CDS+3'UTR,Os07g0603300
Os07g0603500|COMBINER_EST|Os07g0603500|8,Os07g0603500
Os07g0603600|mRNA|AK071549|CDS+3'UTR,Os07g0603600
Os07g0603700|COMBINER_EST|CI151301|6,Os07g0603700
Os07g0603800|mRNA|AK061822|CDS+3'UTR,Os07g0603800
Os07g0603800|mRNA|AK101099|CDS+3'UTR,Os07g0603800
Os07g0603900|mRNA|AK063924|CDS+3'UTR,Os07g0603900
Os07g0604000|mRNA|AK059691|CDS+3'UTR,Os07g0604000
Os07g0604000|mRNA|AK070405|CDS+3'UTR,Os07g0604000
Os07g0604100|COMBINER|CI453930|0,Os07g0604100
Os07g0604300|mRNA|AK101860|CDS+3'UTR,Os07g0604300
Os07g0604300|mRNA|AK121884|CDS+3'UTR,Os07g0604300
Os07g0604400|COMBINER_EST|CI481328|1,Os07g0604400
Os07g0604500|mRNA|AK064312|CDS+3'UTR,Os07g0604500
Os07g0604500|mRNA|AK069085|CDS+3'UTR,Os07g0604500
Os07g0604500|mRNA|AK101034|CDS+3'UTR,Os07g0604500
Os07g0604600|mRNA|AK062832|CDS+3'UTR,Os07g0604600
Os07g0604700|COMBINER_EST|CI447910|0,Os07g0604700
Os07g0604800|mRNA|AK061294|CDS+3'UTR,Os07g0604800
Os07g0605200|mRNA|AF091458|CDS+3'UTR,Os07g0605200
Os07g0605200|mRNA|AF139665|CDS+3'UTR,Os07g0605200
Os07g0605200|mRNA|AJ011675|CDS+3'UTR,Os07g0605200
Os07g0605200|mRNA|AK064704|CDS+3'UTR,Os07g0605200
Os07g0605400|mRNA|AK068670|CDS+3'UTR,Os07g0605400
Os07g0605400|mRNA|AK103128|CDS+3'UTR,Os07g0605400
Os07g0605600|COMBINER|CI282972|6,Os07g0605600
Os07g0605800|mRNA|AK105239|CDS+3'UTR,Os07g0605800
Os07g0606000|mRNA|AK106894|CDS+3'UTR,Os07g0606000
Os07g0606500|mRNA|AK068811|CDS+3'UTR,Os07g0606500
Os07g0606500|mRNA|AK070274|CDS+3'UTR,Os07g0606500
Os07g0606500|mRNA|AK121873|CDS+3'UTR,Os07g0606500
Os07g0606600|mRNA|AK111621|CDS+3'UTR,Os07g0606600
Os07g0606600|mRNA|AK112118|CDS+3'UTR,Os07g0606600
Os07g0606800|mRNA|AK109579|CDS+3'UTR,Os07g0606800
Os07g0606900|COMBINER_EST|CI069388|0,Os07g0606900
Os07g0607200|mRNA|AK065746|CDS+3'UTR,Os07g0607200
Os07g0607300|mRNA|AK069102|CDS+3'UTR,Os07g0607300
Os07g0607300|mRNA|AK102747|CDS+3'UTR,Os07g0607300
Os07g0607400|mRNA|AK106797|CDS+3'UTR,Os07g0607400
Os07g0607500|mRNA|AK111068|CDS+3'UTR,Os07g0607500
Os07g0607700|mRNA|AK069186|CDS+3'UTR,Os07g0607700
Os07g0607800|mRNA|AK069010|CDS+3'UTR,Os07g0607800
Os07g0607800|mRNA|AK071711|CDS+3'UTR,Os07g0607800
Os07g0608100|mRNA|AK068225|CDS+3'UTR,Os07g0608100
Os07g0608100|mRNA|AK102811|CDS+3'UTR,Os07g0608100
Os07g0608100|mRNA|AK109383|CDS+3'UTR,Os07g0608100
Os07g0608200|mRNA|AK101684|CDS+3'UTR,Os07g0608200
Os07g0608300|mRNA|AK073927|CDS+3'UTR,Os07g0608300
Os07g0608300|mRNA|AK106096|CDS+3'UTR,Os07g0608300
Os07g0608400|mRNA|AK109447|CDS+3'UTR,Os07g0608400
Os07g0608500|mRNA|AK066905|CDS+3'UTR,Os07g0608500
Os07g0608700|mRNA|AK120837|CDS+3'UTR,Os07g0608700
Os07g0608800|mRNA|AK059637|CDS+3'UTR,Os07g0608800
Os07g0608900|mRNA|AK068639|CDS+3'UTR,Os07g0608900
Os07g0608900|mRNA|AY184809|CDS,Os07g0608900
Os07g0609000|mRNA|AK067330|CDS+3'UTR,Os07g0609000
Os07g0609000|mRNA|AK104294|CDS+3'UTR,Os07g0609000
Os07g0609000|mRNA|AK104406|CDS+3'UTR,Os07g0609000
Os07g0609000|mRNA|AK104937|CDS+3'UTR,Os07g0609000
Os07g0609000|mRNA|AK106125|CDS+3'UTR,Os07g0609000
Os07g0609100|COMBINER|CI104488|6,Os07g0609100
Os07g0609700|COMBINER_EST|AU082902|6,Os07g0609700
Os07g0611100|COMBINER|CI436641|6,Os07g0611100
Os07g0611400|COMBINER|CI161754|6,Os07g0611400
Os07g0611600|mRNA|AK059431|CDS+3'UTR,Os07g0611600
Os07g0611600|mRNA|AK102547|CDS+3'UTR,Os07g0611600
Os07g0611700|mRNA|AK109158|CDS+3'UTR,Os07g0611700
Os07g0612400|mRNA|AK119994|CDS+3'UTR,Os07g0612400
Os07g0612500|COMBINER_EST|Os07g0612500|8,Os07g0612500
Os07g0613000|COMBINER_EST|AU094952|6,Os07g0613000
Os07g0613200|COMBINER_EST|CI374209|0,Os07g0613200
Os07g0613300|mRNA|AK059512|CDS+3'UTR,Os07g0613300
Os07g0613300|mRNA|AK067398|CDS+3'UTR,Os07g0613300
Os07g0613300|mRNA|AK099895|CDS+3'UTR,Os07g0613300
Os07g0613300|mRNA|AK106898|CDS+3'UTR,Os07g0613300
Os07g0613500|mRNA|AK071281|CDS+3'UTR,Os07g0613500
Os07g0613600|mRNA|AK107990|CDS+3'UTR,Os07g0613600
Os07g0613800|COMBINER_EST|Os07g0613800|8,Os07g0613800
Os07g0613900|COMBINER_EST|Os07g0613900|8,Os07g0613900
Os07g0614000|mRNA|AK069163|CDS+3'UTR,Os07g0614000
Os07g0614000|mRNA|AK109489|CDS+3'UTR,Os07g0614000
Os07g0614100|mRNA|AB032062|CDS+3'UTR,Os07g0614100
Os07g0614100|mRNA|AK058885|CDS+3'UTR,Os07g0614100
Os07g0614100|mRNA|AK069145|CDS+3'UTR,Os07g0614100
Os07g0614100|mRNA|AK102448|CDS+3'UTR,Os07g0614100
Os07g0614300|mRNA|AK111336|CDS+3'UTR,Os07g0614300
Os07g0614400|mRNA|AK103733|CDS+3'UTR,Os07g0614400
Os07g0614500|mRNA|AK059384|CDS+3'UTR,Os07g0614500
Os07g0614500|mRNA|AK061069|CDS+3'UTR,Os07g0614500
Os07g0614500|mRNA|AK071736|CDS+3'UTR,Os07g0614500
Os07g0614600|COMBINER_EST|CI536942|4,Os07g0614600
Os07g0614700|COMBINER_EST|CI561699|0,Os07g0614700
Os07g0615000|mRNA|AK064415|CDS+3'UTR,Os07g0615000
Os07g0615100|mRNA|AK100874|UTR,Os07g0615100
Os07g0615200|mRNA|AK065604|CDS+3'UTR,Os07g0615200
Os07g0615200|mRNA|AK068566|CDS+3'UTR,Os07g0615200
Os07g0615400|mRNA|AK059856|CDS+3'UTR,Os07g0615400
Os07g0615400|mRNA|AK103536|CDS+3'UTR,Os07g0615400
Os07g0615400|mRNA|AK119233|CDS+3'UTR,Os07g0615400
Os07g0615500|mRNA|AK108210|CDS+3'UTR,Os07g0615500
Os07g0615800|COMBINER_EST|Os07g0615800|8,Os07g0615800
Os07g0615900|mRNA|AK066317|CDS+3'UTR,Os07g0615900
Os07g0615900|mRNA|AK073803|CDS+3'UTR,Os07g0615900
Os07g0616000|mRNA|AK109921|CDS+3'UTR,Os07g0616000
Os07g0616000|mRNA|AK120310|CDS+3'UTR,Os07g0616000
Os07g0616100|mRNA|AK064501|UTR,Os07g0616100
Os07g0616200|mRNA|AK067275|CDS+3'UTR,Os07g0616200
Os07g0616400|COMBINER_EST|AU089812|7,Os07g0616400
Os07g0616500|mRNA|AK071738|CDS+3'UTR,Os07g0616500
Os07g0616600|mRNA|AK058308|CDS+3'UTR,Os07g0616600
Os07g0616600|mRNA|AK102735|CDS+3'UTR,Os07g0616600
Os07g0616600|mRNA|AK103952|CDS+3'UTR,Os07g0616600
Os07g0616600|mRNA|AK105968|CDS+3'UTR,Os07g0616600
Os07g0616800|mRNA|AK100306|CDS+3'UTR,Os07g0616800
Os07g0616900|mRNA|AK071047|CDS+3'UTR,Os07g0616900
Os07g0617000|mRNA|AK061047|CDS+3'UTR,Os07g0617000
Os07g0617000|mRNA|AK067060|CDS+3'UTR,Os07g0617000
Os07g0617000|mRNA|AK109360|CDS+3'UTR,Os07g0617000
Os07g0617100|COMBINER_EST|CI028055|0,Os07g0617100
Os07g0617200|COMBINER|CI124749|6,Os07g0617200
Os07g0617500|COMBINER_EST|Os07g0617500|8,Os07g0617500
Os07g0617700|COMBINER_EST|CI137713|6,Os07g0617700
Os07g0617800|mRNA|AK060481|CDS+3'UTR,Os07g0617800
Os07g0618000|mRNA|AK105179|CDS+3'UTR,Os07g0618000
Os07g0618400|mRNA|AK111671|CDS+3'UTR,Os07g0618400
Os07g0618400|mRNA|AK111826|CDS+3'UTR,Os07g0618400
Os07g0618500|mRNA|AK068210|CDS+3'UTR,Os07g0618500
Os07g0618500|mRNA|AK068975|CDS+3'UTR,Os07g0618500
Os07g0618600|mRNA|AK062041|CDS+3'UTR,Os07g0618600
Os07g0618600|mRNA|AK121137|CDS+3'UTR,Os07g0618600
Os07g0618700|mRNA|AK066033|CDS+3'UTR,Os07g0618700
Os07g0618800|mRNA|AK074019|CDS+3'UTR,Os07g0618800
Os07g0619100|mRNA|AK102884|CDS+3'UTR,Os07g0619100
Os07g0619200|mRNA|AK072381|CDS+3'UTR,Os07g0619200
Os07g0619200|mRNA|AK100302|CDS+3'UTR,Os07g0619200
Os07g0619200|mRNA|AK120482|CDS+3'UTR,Os07g0619200
Os07g0619400|mRNA|AK062716|CDS+3'UTR,Os07g0619400
Os07g0619500|mRNA|AK072031|CDS+3'UTR,Os07g0619500
Os07g0619500|mRNA|AK107576|CDS+3'UTR,Os07g0619500
Os07g0619600|mRNA|AK064123|CDS+3'UTR,Os07g0619600
Os07g0619700|COMBINER_EST|CI450453|0,Os07g0619700
Os07g0619800|mRNA|AK067709|CDS+3'UTR,Os07g0619800
Os07g0619800|mRNA|AK119196|CDS+3'UTR,Os07g0619800
Os07g0619800|mRNA|AK121343|CDS+3'UTR,Os07g0619800
Os07g0619800|mRNA|BT014684|CDS,Os07g0619800
Os07g0620200|mRNA|AK099859|CDS+3'UTR,Os07g0620200
Os07g0620300|mRNA|AK059588|CDS+3'UTR,Os07g0620300
Os07g0620300|mRNA|AK099000|CDS+3'UTR,Os07g0620300
Os07g0620300|mRNA|AK099150|CDS+3'UTR,Os07g0620300
Os07g0620300|mRNA|AK119518|CDS+3'UTR,Os07g0620300
Os07g0620400|mRNA|AF050675|CDS+3'UTR,Os07g0620400
Os07g0620400|mRNA|AK099524|CDS+3'UTR,Os07g0620400
Os07g0620500|COMBINER_EST|CI424059|6,Os07g0620500
Os07g0620600|mRNA|AK070250|CDS+3'UTR,Os07g0620600
Os07g0620700|mRNA|AK102743|CDS+3'UTR,Os07g0620700
Os07g0620800|mRNA|AK063671|CDS+3'UTR,Os07g0620800
Os07g0621100|COMBINER_EST|CI195689|6,Os07g0621100
Os07g0621200|COMBINER|CI413937|6,Os07g0621200
Os07g0621300|mRNA|AK059824|CDS+3'UTR,Os07g0621300
Os07g0621300|mRNA|AK071567|CDS+3'UTR,Os07g0621300
Os07g0621400|mRNA|AK059724|CDS+3'UTR,Os07g0621400
Os07g0621500|COMBINER_EST|Os07g0621500|8,Os07g0621500
Os07g0621600|COMBINER_EST|CI426042|0,Os07g0621600
Os07g0621800|mRNA|AK071704|CDS+3'UTR,Os07g0621800
Os07g0621900|COMBINER_EST|AU075657|6,Os07g0621900
Os07g0622000|mRNA|AB125303|CDS+3'UTR,Os07g0622000
Os07g0622000|mRNA|AK070965|CDS+3'UTR,Os07g0622000
Os07g0622000|mRNA|AK103945|CDS+3'UTR,Os07g0622000
Os07g0622000|mRNA|AY207043|CDS+3'UTR,Os07g0622000
Os07g0622100|mRNA|AK069465|CDS+3'UTR,Os07g0622100
Os07g0622200|mRNA|AB122058|CDS+3'UTR,Os07g0622200
Os07g0622200|mRNA|AK069968|CDS+3'UTR,Os07g0622200
Os07g0622200|mRNA|AK105687|CDS+3'UTR,Os07g0622200
Os07g0622200|mRNA|D21108|5'UTR+CDS,Os07g0622200
Os07g0622300|COMBINER_EST|Os07g0622300|8,Os07g0622300
Os07g0622400|mRNA|AK108114|CDS+3'UTR,Os07g0622400
Os07g0622500|COMBINER|CI124737|6,Os07g0622500
Os07g0622700|mRNA|AK107120|CDS+3'UTR,Os07g0622700
Os07g0622900|mRNA|AK059960|CDS+3'UTR,Os07g0622900
Os07g0623000|mRNA|AK063693|CDS+3'UTR,Os07g0623000
Os07g0623100|mRNA|AK108461|CDS+3'UTR,Os07g0623100
Os07g0623200|mRNA|AK058506|CDS+3'UTR,Os07g0623200
Os07g0623200|mRNA|AK069142|CDS+3'UTR,Os07g0623200
Os07g0623200|mRNA|AK103285|CDS+3'UTR,Os07g0623200
Os07g0623300|mRNA|AK070292|CDS+3'UTR,Os07g0623300
Os07g0623400|COMBINER_EST|CI532133|0,Os07g0623400
Os07g0623500|COMBINER|CI273660|6,Os07g0623500
Os07g0623600|mRNA|AK063642|CDS+3'UTR,Os07g0623600
Os07g0623800|COMBINER|CI330756|6,Os07g0623800
Os07g0624100|COMBINER_EST|CI314816|3,Os07g0624100
Os07g0624600|mRNA|AK109902|CDS+3'UTR,Os07g0624600
Os07g0624700|mRNA|AF187062|CDS+3'UTR,Os07g0624700
Os07g0624700|mRNA|AF187063|CDS+3'UTR,Os07g0624700
Os07g0624700|mRNA|AK072973|CDS+3'UTR,Os07g0624700
Os07g0624900|COMBINER_EST|Os07g0624900|8,Os07g0624900
Os07g0625400|mRNA|AK073278|CDS+3'UTR,Os07g0625400
Os07g0625500|mRNA|AK064628|CDS+3'UTR,Os07g0625500
Os07g0625600|COMBINER_EST|CI261330|6,Os07g0625600
Os07g0625800|mRNA|AK073694|CDS+3'UTR,Os07g0625800
Os07g0625800|mRNA|AK103419|CDS+3'UTR,Os07g0625800
Os07g0626100|mRNA|AK062899|CDS+3'UTR,Os07g0626100
Os07g0626200|mRNA|AK063443|CDS+3'UTR,Os07g0626200
Os07g0626200|mRNA|AK069686|CDS+3'UTR,Os07g0626200
Os07g0626300|mRNA|AK060844|CDS+3'UTR,Os07g0626300
Os07g0626300|mRNA|AK100052|CDS+3'UTR,Os07g0626300
Os07g0626300|mRNA|AK105003|CDS+3'UTR,Os07g0626300
Os07g0626400|mRNA|AK100600|CDS+3'UTR,Os07g0626400
Os07g0626500|mRNA|AK059532|CDS+3'UTR,Os07g0626500
Os07g0626500|mRNA|AK103267|CDS+3'UTR,Os07g0626500
Os07g0626600|COMBINER_EST|AU090494|6,Os07g0626600
Os07g0626700|mRNA|AK066653|CDS+3'UTR,Os07g0626700
Os07g0626800|mRNA|AK066185|CDS+3'UTR,Os07g0626800
Os07g0626900|mRNA|AK063254|CDS+3'UTR,Os07g0626900
Os07g0627000|COMBINER_EST|CI467546|0,Os07g0627000
Os07g0627100|mRNA|AK119510|CDS+3'UTR,Os07g0627100
Os07g0627300|mRNA|AK063426|CDS+3'UTR,Os07g0627300
Os07g0627400|COMBINER_EST|CI432055|0,Os07g0627400
Os07g0627700|mRNA|AK070893|CDS+3'UTR,Os07g0627700
Os07g0627700|mRNA|AK110696|CDS+3'UTR,Os07g0627700
Os07g0627800|mRNA|AK066361|CDS+3'UTR,Os07g0627800
Os07g0628300|COMBINER_EST|CI454564|0,Os07g0628300
Os07g0628400|COMBINER_EST|Os07g0628400|8,Os07g0628400
Os07g0628500|mRNA|AK059560|CDS+3'UTR,Os07g0628500
Os07g0628500|mRNA|AK070963|CDS+3'UTR,Os07g0628500
Os07g0628500|mRNA|AY222337|CDS+3'UTR,Os07g0628500
Os07g0628600|COMBINER_EST|Os07g0628600|8,Os07g0628600
